"TOP 15","Song Name","Streams","Artist","Artist Followers","Genre","Release Date","Popularity","Danceability","Energy","Loudness","Speechiness","Acousticness","Liveness","Tempo","Duration (ms)","Valence","Chord"
0,"Here's Your Perfect","5,912,784","Jamie Miller",64288,"['pop soul']","2021-04-30",85,0.558,0.454,-5.335,0.0551,0.499,0.146,113.12,158594,0.424,"F#/Gb"
0,"Take Me To Church","5,907,750","Hozier",4781906,"['irish singer-songwriter', 'modern rock', 'pop']","2014-09-19",74,0.566,0.664,-5.303,0.0464,0.634,0.116,128.945,241693,0.437,"E"
0,"Little Bit of Love","5,848,466","Tom Grennan",261225,"['modern rock', 'uk pop']","2021-01-08",80,0.689,0.706,-4.48,0.0312,0.0833,0.105,106.52,226268,0.623,"C#/Db"
0,"Ficha Limpa","5,847,975","Gusttavo Lima",12969190,"['sertanejo', 'sertanejo universitario']","2021-06-19",85,0.774,0.732,-4.227,0.0308,0.108,0.243,135.005,192725,0.734,"A"
1,"Up","5,845,156","Cardi B",17353707,"['dance pop', 'pop', 'pop rap', 'rap']","2021-02-05",83,0.868,0.795,-6.044,0.269,0.0012,0.0461,166,156945,0.819,"B"
1,"Hawái","5,769,714","Maluma",26769304,"['latin', 'reggaeton', 'reggaeton colombiano']","2020-11-05",77,0.766,0.788,-3.128,0.312,0.105,0.142,179.984,200482,0.609,"F#/Gb"
0,"New Normal","5,768,653","Khalid",14187747,"['pop']","2021-07-21",79,0.39,0.534,-9.575,0.0709,0.0807,0.184,92.047,198765,0.244,"C"
0,"Bohemian Rhapsody - Remastered 2011","5,756,583","Queen",35888760,"['classic rock', 'glam rock', 'rock']","1975-11-21",74,0.392,0.402,-9.961,0.0536,0.288,0.243,143.883,354320,0.228,"C"
1,"Bandido","5,734,402","Myke Towers, Juhn",6150675,"['trap latino']","2020-12-10",85,0.713,0.617,-4.637,0.0887,0.122,0.0962,168.021,232853,0.682,"G#/Ab"
0,"Paradise (feat. Dermot Kennedy)","5,693,848","MEDUZA",441674,"['dance pop', 'edm', 'pop dance', 'pop house', 'tropical house']","2020-10-30",85,0.632,0.595,-7.644,0.0401,0.0689,0.209,124.114,167903,0.435,"G#/Ab"
1,"goosebumps","5,691,540","Travis Scott",17719446,"['rap', 'slap house']","2021-01-15",87,0.841,0.593,-7.846,0.0379,0.418,0.124,124.917,162803,0.808,"C#/Db"
0,"Wasted Love (feat. Lagique)","5,690,260","Ofenbach",432581,"['edm', 'new french touch', 'pop dance', 'tropical house']","2021-01-08",85,0.734,0.855,-4.578,0.135,0.0821,0.0901,121.955,139563,0.54,"F#/Gb"
0,"KESI - Remix","5,682,062","Camilo, Shawn Mendes",10561047,"['colombian pop', 'reggaeton colombiano']","2021-07-14",83,0.871,0.815,-4.439,0.0477,0.127,0.094,122.959,176575,0.823,"E"
0,"Shallow","5,672,480","Lady Gaga, Bradley Cooper",18572085,"['dance pop', 'pop', 'post-teen pop']","2018-10-05",83,0.572,0.385,-6.362,0.0308,0.371,0.231,95.799,215733,0.323,"G"
0,"Tell Em","5,668,576","Cochise, $NOT",159647,"['plugg', 'vapor trap', 'viral rap']","2021-05-28",85,0.672,0.717,-7.476,0.226,0.103,0.398,157.905,180380,0.473,"F"
0,"Não, Não Vou","5,652,272","Mari Fernandez",15889,"[]","2021-04-29",84,0.631,0.861,-1.891,0.0424,0.427,0.215,149.95,173038,0.822,"B"
0,"Counting Stars","5,647,568","OneRepublic",12169108,"['dance pop', 'piano rock', 'pop', 'pop rock']","2014-01-01",74,0.664,0.705,-4.972,0.0382,0.0654,0.115,122.017,257840,0.477,"C#/Db"
0,"Yellow","5,628,703","Coldplay",31151294,"['permanent wave', 'pop']","2000-07-10",85,0.429,0.661,-7.227,0.0281,0.00239,0.234,173.372,266773,0.285,"B"
0,"Como Si No Importara","5,627,257","Emilia, Duki",205590,"[]","2021-07-13",83,0.843,0.534,-6.658,0.142,0.467,0.0984,94.984,173053,0.528,"C#/Db"
0,"Se For Amor","5,618,268","João Gomes, Vitor Fernandes",409173,"[]","2021-06-01",81,0.667,0.899,-4.402,0.0322,0.423,0.332,147.962,239928,0.835,"B"
0,"Wake Me Up","5,607,285","Avicii",20270895,"['dance pop', 'edm', 'pop', 'pop dance']","2013-01-01",84,0.532,0.783,-5.697,0.0523,0.0038,0.161,124.08,247427,0.643,"D"
0,"Baby Me Atende","5,594,505","Matheus Fernandes, Dilsinho",77034,"['forro', 'sertanejo pop']","2021-02-26",83,0.65,0.792,-3.825,0.0393,0.607,0.92,154.027,225672,0.872,"F#/Gb"
0,"Ramenez la coupe à la maison","5,576,844","Vegedream",1250353,"[]","2021-08-13",0,0.808,0.66,-6.237,0.0395,0.0358,0.138,107.994,235556,0.804,"C"
1,"What You Know Bout Love","5,570,735","Pop Smoke",6837946,"['brooklyn drill']","2020-07-03",85,0.709,0.548,-8.493,0.353,0.65,0.133,83.995,160000,0.543,"A#/Bb"
0,"Runaway","5,566,150","AURORA",1687399,"['art pop', 'norwegian pop']","2014",77,0.521,0.277,-10.34,0.0356,0.634,0.103,115.01,248827,0.13,"B"
0,"Red Light Green Light","5,493,760","DaBaby",7593046,"['north carolina hip hop', 'rap']","2021-06-25",84,0.933,0.656,-5.85,0.322,0.129,0.161,119.987,159083,0.934,"D"
0,"Ball If I Want To","5,478,055","DaBaby",7593046,"['north carolina hip hop', 'rap']","2021-06-18",84,0.902,0.669,-5.049,0.457,0.161,0.0728,139.949,112547,0.628,"C#/Db"
0,"Lucid Dreams","5,477,563","Juice WRLD",19085118,"['chicago rap', 'melodic rap']","2018-12-10",85,0.511,0.566,-7.23,0.2,0.349,0.34,83.903,239836,0.218,"F#/Gb"
1,"Calling My Phone","5,467,753","Lil Tjay, 6LACK",3553442,"['brooklyn drill', 'melodic rap', 'nyc rap']","2021-04-02",85,0.907,0.393,-7.636,0.0539,0.451,0.135,104.949,205458,0.202,"E"
1,"bad guy","5,436,286","Billie Eilish",1250353,"[]","2021-08-13",0,0.701,0.425,-10.965,0.375,0.328,0.1,135.128,194088,0.562,"G"
0,"Cover Me In Sunshine","5,434,073","P!nk, Willow Sage Hart",11477164,"['dance pop', 'pop', 'post-teen pop']","2021-02-12",83,0.476,0.594,-6.879,0.135,0.0599,0.0785,159.702,141050,0.314,"F"
1,"For The Night (feat. Lil Baby & DaBaby)","5,431,375","Pop Smoke",6837946,"['brooklyn drill']","2020-07-03",84,0.823,0.586,-6.606,0.2,0.114,0.193,125.971,190476,0.347,"F#/Gb"
1,"1 step forward, 3 steps back","5,420,003","Olivia Rodrigo",6266514,"['pop']","2021-05-21",85,0.473,0.203,-12.627,0.102,0.941,0.126,168.884,163587,0.419,"D"
1,"WAP (feat. Megan Thee Stallion)","5,386,268","Cardi B",17353707,"['dance pop', 'pop', 'pop rap', 'rap']","2020-08-07",84,0.935,0.454,-7.509,0.375,0.0194,0.0824,133.073,187541,0.357,"C#/Db"
0,"Mr. Brightside","5,382,191","The Killers",6118063,"['dance rock', 'modern rock', 'permanent wave', 'rock']","2004-06-15",75,0.356,0.924,-3.74,0.0808,0.00101,0.0953,148.017,222587,0.232,"C#/Db"
0,"Every Breath You Take","5,379,704","The Police",4339245,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']","1983-06-17",83,0.82,0.452,-9.796,0.0348,0.543,0.0714,117.401,253920,0.74,"C#/Db"
0,"Dreams - 2004 Remaster","5,378,971","Fleetwood Mac",6930669,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']","1977-02-04",84,0.828,0.492,-9.744,0.0276,0.0644,0.128,120.151,257800,0.789,"C"
0,"Say You Won't Let Go","5,375,426","James Arthur",8441598,"['pop', 'post-teen pop', 'talent show', 'uk pop']","2016-10-28",84,0.358,0.557,-7.398,0.059,0.695,0.0902,85.043,211467,0.494,"A#/Bb"
0,"Wild Side (feat. Cardi B)","5,366,242","Normani",1304510,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']","2021-07-22",75,0.74,0.576,-6.744,0.146,0.0249,0.104,110.095,209476,0.315,"F#/Gb"
0,"Bout A Million (feat. 42 Dugg & 21 Savage)","5,315,734","Pop Smoke",6837946,"['brooklyn drill']","2021-07-16",81,0.716,0.67,-6.995,0.101,0.526,0.13,145.043,203586,0.411,"C"
0,"Demeanor (feat. Dua Lipa)","5,245,618","Pop Smoke",6837946,"['brooklyn drill']","2021-07-16",81,0.675,0.608,-6.934,0.103,0.336,0.11,99.865,184800,0.728,"D#/Eb"
1,"death bed (coffee for your head)","5,238,547","Powfu, beabadoobee",924083,"['sad rap']","2020-02-08",85,0.726,0.431,-8.765,0.135,0.731,0.696,144.026,173333,0.348,"G#/Ab"
0,"Our Song","5,235,335","Anne-Marie, Niall Horan",8148393,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']","2021-05-21",83,0.595,0.759,-4.245,0.0423,0.141,0.172,80.953,163733,0.515,"B"
0,"Another One Bites The Dust - Remastered 2011","5,204,983","Queen",35888760,"['classic rock', 'glam rock', 'rock']","1980-06-27",74,0.933,0.528,-6.472,0.162,0.112,0.163,109.975,214653,0.756,"F"
0,"One Dance","5,178,490","Drake, WizKid, Kyla",56308172,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']","2016-05-06",84,0.792,0.625,-5.609,0.0536,0.00776,0.329,103.967,173987,0.37,"C#/Db"
1,"Adore You","5,166,847","Harry Styles",16112621,"['pop', 'post-teen pop']","2019-12-13",84,0.676,0.771,-3.675,0.0483,0.0237,0.102,99.048,207133,0.569,"G#/Ab"
0,"As the World Caves In","5,145,493","Sarah Cothran",180723,"[]","2021-06-10",71,0.422,0.25,-6.836,0.0351,0.441,0.35,124.026,161613,0.246,"C"
0,"Fancy Like","5,145,432","Walker Hayes",304995,"['contemporary country', 'country', 'country road', 'modern country rock']","2021-06-04",83,0.649,0.76,-6.487,0.0574,0.114,0.317,80.018,161853,0.843,"C#/Db"
0,"Cúrame","5,104,206","Rauw Alejandro",6080597,"['puerto rican pop', 'trap latino']","2021-06-25",85,0.765,0.625,-3.599,0.0548,0.584,0.112,102.101,164706,0.262,"A"
0,"All of Me","5,103,014","John Legend",5799137,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']","2013-08-30",84,0.422,0.264,-7.064,0.0322,0.922,0.132,119.93,269560,0.331,"G#/Ab"
0,"Martin & Gina","5,098,609","Polo G",4840346,"['chicago rap']","2020-05-15",85,0.832,0.534,-7.813,0.253,0.345,0.165,93.924,132833,0.116,"C#/Db"
0,"Dior","5,092,354","Pop Smoke",6837946,"['brooklyn drill']","2019-07-26",83,0.548,0.805,-5.732,0.351,0.212,0.408,142.094,216387,0.648,"G"
0,"Best Friend (feat. Doja Cat)","5,090,062","Saweetie",1254432,"['cali rap', 'dance pop', 'pop', 'pop rap', 'trap queen']","2021-01-07",83,0.84,0.766,-4.12,0.136,0.00302,0.0684,94.018,155884,0.402,"E"
0,"The Hills","5,068,864","The Weeknd",35305637,"['canadian contemporary r&b', 'canadian pop', 'pop']","2015-08-28",84,0.585,0.564,-7.063,0.0515,0.0671,0.135,113.003,242253,0.137,"C"
1,"Good Days","5,065,132","SZA",5881963,"['pop', 'pop rap', 'r&b']","2020-12-25",84,0.436,0.655,-8.37,0.0583,0.499,0.688,121.002,279204,0.412,"C#/Db"
0,"Kiss My (Uh Oh)","5,063,181","Anne-Marie, Little Mix",8148393,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']","2021-07-23",78,0.638,0.878,-3.639,0.0484,0.0151,0.308,103.948,176800,0.481,"F"
0,"De Museo","5,016,125","Bad Bunny",36142273,"['latin', 'reggaeton', 'trap latino']","2021-07-06",83,0.592,0.494,-10.618,0.0747,0.237,0.13,132.037,209771,0.231,"E"
0,"7 rings","5,002,227","Ariana Grande",67158068,"['dance pop', 'pop', 'post-teen pop']","2019-02-08",85,0.778,0.317,-10.732,0.334,0.592,0.0881,140.048,178627,0.327,"C#/Db"
0,"Chosen (feat. Ty Dolla $ign)","4,992,405","Blxst, Tyga",167628,"[]","2020-12-04",84,0.571,0.767,-5.16,0.287,0.336,0.0809,93.421,161684,0.605,"D"
0,"Não Nasceu pra Namorar","4,978,559","MC Zaquin, MC Rick",130627,"['funk bh', 'funk carioca']","2021-02-25",84,0.525,0.448,-4.075,0.0443,0.14,0.0922,83.406,140308,0.527,"C#/Db"
1,"Breaking Me","4,977,498","Topic, A7S",151832,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']","2019-12-19",84,0.789,0.72,-5.652,0.218,0.223,0.129,122.031,166794,0.664,"G#/Ab"
0,"penhasco.","4,973,937","Luísa Sonza",1909059,"['funk carioca', 'pop nacional']","2021-07-18",80,0.43,0.467,-8.56,0.051,0.775,0.0933,77.249,186121,0.382,"G#/Ab"
0,"Late At Night","4,954,899","Roddy Ricch",6603627,"['melodic rap', 'rap', 'trap']","2021-06-04",84,0.643,0.403,-11.254,0.41,0.343,0.138,98.54,174682,0.111,"C#/Db"
0,"Verdansk","4,950,275","Dave",1427540,"['uk hip hop']","2021-07-22",77,0.961,0.502,-8.605,0.312,0.28,0.145,117.078,182285,0.536,"D"
0,"The Real Slim Shady","4,948,965","Eminem",46785561,"['detroit hip hop', 'hip hop', 'rap']","2000-05-23",84,0.949,0.661,-4.244,0.0572,0.0302,0.0454,104.504,284200,0.76,"F"
0,"Tell The Vision (feat. Kanye West & Pusha T)","8,859,168","Pop Smoke",6837946,"['brooklyn drill']","2021-07-31",57,0.662,0.686,-8.302,0.332,0.251,0.349,143.971,215000,0.678,"G"
0,"Woo Baby (feat. Chris Brown)","7,371,935","Pop Smoke",6837946,"['brooklyn drill']","2021-07-31",56,0.563,0.672,-7.226,0.0765,0.359,0.0972,99.772,156000,0.284,"A"
0,"Holy Smokes","6,464,206","Trippie Redd, Lil Uzi Vert",6430522,"['melodic rap', 'rap', 'trap']","2021-07-16",79,0.437,0.527,-6.967,0.465,0.185,0.153,187.815,181714,0.701,"F#/Gb"
0,"More Time","6,238,351","Pop Smoke",6837946,"['brooklyn drill']","2021-07-31",55,0.628,0.581,-8.377,0.188,0.46,0.152,145.396,120828,0.259,"D"
0,"Coupe","6,161,664","Pop Smoke",6837946,"['brooklyn drill']","2021-07-31",54,0.912,0.589,-7.476,0.2,0.0332,0.0795,135.921,123549,0.486,"G#/Ab"
0,"Holiday","5,883,145","KSI",2008516,"['uk hip hop']","2021-06-18",81,0.356,0.684,-7.347,0.0878,0.152,0.101,87.188,193733,0.347,"G#/Ab"
0,"Manslaughter (feat. Rick Ross & The-Dream)","5,822,266","Pop Smoke",6837946,"['brooklyn drill']","2021-07-31",55,0.441,0.623,-7.331,0.0414,0.135,0.14,78.082,249231,0.285,"C#/Db"
0,"Genius (feat. Lil Tjay & Swae Lee)","5,702,636","Pop Smoke",6837946,"['brooklyn drill']","2021-07-31",53,0.723,0.667,-7.524,0.351,0.256,0.261,143.044,208112,0.396,"D"
0,"WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign)","5,696,113","Tyler, The Creator",6777818,"['hip hop', 'rap']","2021-06-25",84,0.493,0.653,-5.666,0.0466,0.269,0.511,142.347,121573,0.852,"C"
0,"Sommergewitter","5,627,519","Pashanim",208554,"['german alternative rap', 'german drill', 'german hip hop', 'german trap']","2021-06-24",84,0.787,0.531,-10.569,0.101,0.132,0.112,91.996,138533,0.721,"B"
0,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","5,383,125","Tion Wayne, Russ Millions",323203,"['london rap']","2021-04-22",84,0.883,0.674,-8.043,0.357,0.21,0.0678,141.02,278085,0.73,"B"
0,"Brush Em (feat. Rah Swish)","5,335,271","Pop Smoke",6837946,"['brooklyn drill']","2021-07-31",54,0.654,0.724,-6.59,0.355,0.106,0.655,71.696,150449,0.717,"D#/Eb"
1,"AM","5,288,927","Nio Garcia, Flow La Movie",2123734,"['latin', 'reggaeton', 'trap latino']","2021-01-28",85,0.83,0.517,-6.416,0.333,0.399,0.0916,171.959,182496,0.616,"F#/Gb"
0,"MI FAI IMPAZZIRE","5,242,097","BLANCO, Sfera Ebbasta",127364,"['italian hip hop', 'italian pop']","2021-06-17",83,0.477,0.844,-4.87,0.0458,0.00273,0.137,169.941,220235,0.203,"B"
0,"Ride It","5,235,088","Regard",152226,"['dance pop', 'edm', 'pop dance', 'pop edm', 'slap house', 'tropical house']","2019-07-26",84,0.88,0.751,-4.258,0.0874,0.177,0.106,117.948,157606,0.884,"G"
1,"Lost Cause","5,203,319","Billie Eilish",1250353,"[]","2021-08-12",0,0.671,0.336,-8.494,0.241,0.705,0.0577,75.051,212496,0.518,"A#/Bb"
0,"Shot in the Dark","5,173,308","John Mayer",5178156,"['neo mellow', 'pop rock', 'singer-songwriter']","2021-07-16",76,0.741,0.556,-9.184,0.0266,0.0629,0.103,122.008,249080,0.587,"D"
0,"Wrecked","5,150,909","Imagine Dragons",35285425,"['modern rock', 'pop', 'rock']","2021-07-02",83,0.626,0.56,-5.82,0.0288,0.148,0.109,93.989,244005,0.229,"C"
0,"Bipolar","5,116,589","Mc Davi, Mc Pedrinho, Mc Don Juan",2586114,"['funk carioca', 'funk ostentacao', 'funk paulista']","2021-04-09",84,0.601,0.36,-7.791,0.0877,0.586,0.0882,124.993,276480,0.335,"A"
0,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)","5,110,475","Internet Money",411579,"['pop rap', 'rap', 'trap']","2021-05-13",84,0.792,0.707,-5.218,0.0623,0.116,0.12,134.997,224042,0.408,"G"
0,"Follow You","5,097,187","Imagine Dragons",35285425,"['modern rock', 'pop', 'rock']","2021-03-12",84,0.542,0.732,-5.956,0.0521,0.00209,0.496,124.912,175644,0.489,"A"
0,"We're Good","6,318,660","Dua Lipa",27142474,"['dance pop', 'pop', 'uk pop']","2021-02-11",83,0.722,0.588,-5.932,0.0544,0.0319,0.183,134.01,165507,0.59,"F#/Gb"
1,"Life Goes On","6,142,975","BTS",37106176,"['k-pop', 'k-pop boy group']","2020-11-20",84,0.566,0.716,-5.733,0.0424,0.00691,0.37,81.068,207481,0.45,"C#/Db"
0,"911","6,111,108","Sech",8758283,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']","2021-07-09",89,0.816,0.71,-3.728,0.0398,0.165,0.292,93.02,208631,0.784,"G"
0,"Baila Conmigo (with Rauw Alejandro)","5,588,217","Selena Gomez",28909504,"['dance pop', 'pop', 'post-teen pop']","2021-03-12",84,0.823,0.544,-7.132,0.0715,0.0215,0.0966,149.903,186088,0.664,"F"
0,"The Jackie (with J. Cole & Lil Tjay)","5,454,994","Bas",386757,"['hip hop', 'pop rap', 'queens hip hop', 'rap', 'sudanese pop', 'underground hip hop']","2021-07-09",76,0.784,0.474,-6.139,0.0524,0.333,0.278,128.012,204434,0.64,"G#/Ab"
0,"hope ur ok","5,435,614","Olivia Rodrigo",6266514,"['pop']","2021-05-21",84,0.443,0.298,-12.181,0.0644,0.388,0.103,77.253,209560,0.172,"C"
0,"Faz Amor Comigo Só Hoje - Ao Vivo","5,269,757","Israel & Rodolffo, Wesley Safadão",1097789,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']","2021-05-26",82,0.624,0.922,-4.628,0.0439,0.3,0.112,164.819,148228,0.884,"C#/Db"
0,"Alcohol-Free","5,259,503","TWICE",9987114,"['k-pop', 'k-pop girl group']","2021-06-11",82,0.688,0.909,-1.992,0.0624,0.0474,0.0674,97.097,210573,0.702,"G#/Ab"
0,"WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix","5,186,354","BIA",151870,"['escape room', 'r&b', 'rap latina', 'trap queen']","2021-07-09",80,0.893,0.463,-5.301,0.36,0.199,0.318,81.026,229601,0.591,"C#/Db"
0,"Memory","5,173,178","Kane Brown, blackbear",3507622,"['contemporary country', 'country road']","2021-07-09",80,0.434,0.889,-5.684,0.0509,0.395,0.273,113.326,153338,0.845,"A"
0,"Me Fije","5,068,677","Alex Rose, Rauw Alejandro",2166191,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']","2021-03-18",83,0.76,0.674,-4.039,0.0636,0.396,0.0977,172.024,202307,0.735,"G"
0,"Volta Bebê, Volta Neném","5,041,120","Dj Guuga, DJ Ivis",608109,"['funk carioca', 'funk paulista', 'rave funk']","2021-03-27",79,0.583,0.918,-3.612,0.0518,0.288,0.0701,164.081,172973,0.836,"F#/Gb"
0,"Aloha","5,036,030","Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell",26769304,"['latin', 'reggaeton', 'reggaeton colombiano']","2021-03-05",84,0.807,0.712,-5.757,0.1,0.532,0.163,100.004,241659,0.792,"C#/Db"
0,"Sexo Virtual","4,975,786","Rauw Alejandro",6080597,"['puerto rican pop', 'trap latino']","2021-06-25",82,0.704,0.739,-3.286,0.112,0.328,0.0856,179.879,208292,0.425,"G#/Ab"
0,"Closer","4,954,679","The Chainsmokers, Halsey",18191658,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']","2016-07-29",84,0.748,0.524,-5.599,0.0338,0.414,0.111,95.01,244960,0.661,"G#/Ab"
0,"Wonderwall - Remastered","4,938,180","Oasis",6475631,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']","1995",78,0.375,0.893,-4.097,0.0406,0.000509,0.187,174.323,258773,0.434,"D"
0,"Wasting Time ( feat. Drake )","6,731,106","Brent Faiyaz",1724414,"['dmv rap', 'pop', 'r&b', 'rap']","2021-07-01",78,0.652,0.717,-3.751,0.0581,0.0694,0.0906,89.982,301304,0.377,"G"
0,"I Don't Do Drugs (feat. Ariana Grande)","5,912,293","Doja Cat",8640063,"['dance pop', 'pop']","2021-06-25",80,0.683,0.615,-5.737,0.0966,0.222,0.154,77.014,188893,0.45,"F"
0,"Renegade (feat. Taylor Swift)","5,876,058","Big Red Machine",98503,"['eau claire indie', 'folktronica']","2021-07-02",77,0.532,0.708,-8.121,0.0505,0.435,0.107,167.977,254467,0.586,"C"
0,"JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams)","5,392,334","Tyler, The Creator",6777818,"['hip hop', 'rap']","2021-06-25",80,0.827,0.571,-7.949,0.366,0.0195,0.166,142.034,146419,0.62,"B"
0,"All Eyes On Me","5,347,263","Bo Burnham",1042079,"['comic']","2021-06-10",81,0.352,0.424,-10.131,0.0394,0.733,0.0664,127.047,302951,0.141,"F#/Gb"
0,"EVERY CHANCE I GET (feat. Lil Baby & Lil Durk)","5,321,544","DJ Khaled",6278835,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","2021-04-30",83,0.477,0.727,-4.053,0.286,0.000866,0.108,150.062,236524,0.227,"D"
0,"Dick (feat. Doja Cat)","5,258,628","StarBoi3",17202,"[]","2021-04-23",83,0.647,0.608,-6.831,0.42,0.13,0.0584,125.994,175238,0.474,"A"
0,"Solar Power","5,234,112","Lorde",8083566,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'post-teen pop']","2021-06-10",81,0.735,0.47,-9.405,0.1,0.266,0.32,87.971,192621,0.897,"E"
1,"Your Power","5,135,380","Billie Eilish",47014200,"['electropop', 'pop']","2021-07-30",81,0.632,0.284,-14.025,0.0801,0.932,0.233,129.642,245897,0.208,"A"
0,"Lieben wir","5,029,898","Shirin David",558345,"['frauenrap', 'german hip hop', 'german pop']","2021-07-01",77,0.871,0.669,-7.62,0.329,0.0113,0.0795,95.939,155363,0.806,"A#/Bb"
1,"Whoopty","5,013,017","CJ",180454,"['nyc rap']","2020-08-20",81,0.719,0.648,-7.6,0.125,0.2,0.127,140.201,123263,0.66,"D#/Eb"
0,"Batom de Cereja - Ao Vivo","5,011,753","Israel & Rodolffo",1097789,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']","2021-01-29",83,0.606,0.908,-6.201,0.0565,0.556,0.19,171.966,140942,0.798,"F#/Gb"
1,"Prisoner (feat. Dua Lipa)","5,005,018","Miley Cyrus",15770302,"['dance pop', 'pop', 'post-teen pop']","2020-11-20",79,0.781,0.67,-3.912,0.0452,0.0103,0.0761,127.99,169333,0.595,"D#/Eb"
0,"Stereo Hearts (feat. Adam Levine)","4,992,345","Gym Class Heroes",1275345,"['dance pop', 'pop rap']","2011-11-11",82,0.646,0.795,-3.293,0.0976,0.0319,0.267,89.99,210960,0.796,"A"
0,"Reloj","4,980,155","Rauw Alejandro, Anuel AA",6080597,"['puerto rican pop', 'trap latino']","2020-10-22",79,0.823,0.537,-2.639,0.209,0.176,0.123,175.946,231595,0.615,"G#/Ab"
0,"malibu","4,973,063","sangiovanni",384097,"[]","2021-05-13",82,0.733,0.736,-5.123,0.111,0.028,0.131,147.897,166216,0.669,"G"
0,"Eladio Carrion: Bzrp Music Sessions, Vol. 40","4,965,913","Bizarrap, Eladio Carrion",3126961,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino']","2021-06-09",81,0.783,0.524,-6.455,0.0554,0.241,0.271,117.496,164896,0.839,"F"
0,"Do I Wanna Know?","4,938,586","Arctic Monkeys",12369079,"['garage rock', 'permanent wave', 'rock', 'sheffield indie']","2013-09-09",84,0.548,0.532,-7.596,0.0323,0.186,0.217,85.03,272394,0.405,"F"
